buseness_id,category,yelp_rating,number_of_reviews
t4P-8drZzj3TMwA_WU-4Zg,Chinese,3.5,46
Whrjv3PX-zEx-hrE5UzhFQ,Indian,4.5,234
2NpxLQl0br36TcxxWUGa3A,Chinese,4.0,22
8d_DiHWB-pjBVW3a7D8EWg,Asian Fusion,4.0,2416
Ffb9HJIrt4YPFCQIpBg6gw,Italian,4.5,310
z0sbzv4MRstpyodVBjCLLA,Italian,4.0,598
yg40OdDPY-ODn0cZ9Is4Mw,American (New),4.5,63
DOoJrrsqGzZN2FqzvllKnQ,Mexican,4.0,568
b1YvzG2pMjAP3Hba7Exytg,Italian,4.0,89
he8OUqiuKynwGUzT3ZhOLg,Delis,4.5,49
EdPpsG0GujcVefs3ANGEGA,Pizza,4.5,172
vSWfJVq13YgGMzHc9ZJxKw,Italian,4.5,50
evdJO0v9rvVixieNEnaeJg,Sushi Bars,4.0,446
vjaHGc25CcyNPZTbjDa7Ww,American (New),4.0,563
cw5C12mGfA8bcBmPeAKfLQ,Mexican,5.0,1
35MJhS4DM6-woFbvzvzaEg,Indian,4.0,172
DKXUkIrFnMUMF535gf-dPA,Mexican,4.5,221
YWm5z2mu-C-pUuL86fcFxQ,Chinese,4.0,65
E_DXCeVllZtHV93hsAIZvw,Tacos,4.5,238
OSyGZMwCI9w_0BbQtH-kCw,Chinese,4.0,892
yBcHBhsgotzagFtUWltssQ,Chinese,3.5,124
sRNcBkZrs2bOrijfElHVyQ,Breakfast & Brunch,4.0,1332
3c-DcjnL2Ora9F6yZbTcJQ,Indian,4.0,90
AKOxQTqo_t8V0LwsXXw-xA,Pubs,4.0,325
LypuNjGtPeXr78-zCntxWQ,Bakeries,4.0,163
iPziapwjmIMF7n8UDNC-dg,Barbeque,4.5,59
8Abm0onwW0w_EjIAVf4Pvg,Asian Fusion,3.5,23
5VlN0m83Yd1y4hdQmPKJkg,Mexican,4.0,193
d6S_AgOYhWh3wWlCqP0_KQ,Asian Fusion,4.0,712
YMZS-m2VrbJ3zW93i6umig,Indian,4.0,221
cZ8p_myiAYsAbJqbKB0faA,Italian,4.0,134
Z4WYl41Ucod6etZfC7kSBg,Italian,4.5,277
yemAprhRqGGK1cfd8o7-BA,Japanese,4.5,189
AcFt364BrHyMu3VrSCKMOw,American (Traditional),4.5,2084
GJoeiFWmPPLYidwzC9iJmw,Middle Eastern,4.5,881
75yTdvvkF5TCsv0a91026Q,Indian,4.0,97
3TRgD3KLVis61eGvMZrykA,Seafood,4.0,105
7vuz7NmRvaEBcGs8pVg8ig,American (Traditional),4.5,209
5zvh9K8MEEa4coGSPnB0lg,Mexican,4.5,75
Y7jAZNM3g0eqCpntvHHYAg,Indian,4.0,613
moaUWKszT1tGwCjfWolHiw,Chinese,4.5,7
ChmMtiBsgp5scXTMzJdtng,American (Traditional),4.0,225
c6nPhoi6iaQN9mDPhIiGUQ,Italian,4.5,164
l-QLq_bWwbfCxkZfPArhpw,Indian,4.5,129
FkqQ5-G9wTx_Q2uduX4jwA,American (Traditional),4.5,98
spbJ1hhcMkYafoJcDCtZXg,Japanese,4.5,91
wTjvgkUJMVWrYed9mXdQjg,Italian,4.0,634
woAkGSd5O2JcOyBPlmV8gA,Japanese,4.5,89
D3quIX1j_AO2dmItkdTU8w,Pizza,4.0,962
V3mpuyY6Oo6XzklOeU-vKg,Chinese,4.0,54
28_lrJcHCRpOS9NdX9-DAQ,Tacos,5.0,18
4tOX9c6zj-d9c9GuKHC1dA,Burgers,4.0,1912
ksAI0as8MMmcJ31XguCcLQ,Chinese,3.5,141
wRg8MpjiM2UhQ1dNn9pcWQ,Mexican,4.0,163
nldXx06WFJTKP951A8wgPQ,Italian,3.0,141
gmimhqv4vrG7_LYadxFYZA,Mexican,4.5,71
I2dOQV2yqmSvmaYccC7zCQ,Mexican,4.0,242
vc6a2EnmoqVB5NXdPMFlwQ,Chinese,3.5,25
UGmdk3-f8wQWKww5iDKDjg,American (New),4.5,64
cePE3rCuUOVSCCAHSjWxoQ,American (New),4.5,104
_lQGmkw63PESnnffUzl4fg,Korean,4.5,197
CiOuPxuFKEMD2nJaifUWjg,Indian,4.5,809
CKoWQ50vkEc1TwJXnQK7SA,Asian Fusion,4.5,204
_PrC_9ksJZjXDv-5TgiS0Q,Korean,4.0,74
oHOaay1PK7TpRxykLYQzkg,American (Traditional),4.0,264
a0Jm-rlHOKk_1fm4hzxskg,Chinese,4.0,147
mV5Dmp9vNvOG63TbIlxKIg,Japanese,4.0,34
SGRmnarrNuVEsAjYdEoA0w,Mexican,4.0,4321
BekacvRc7ZT8bhDgbgIV_Q,Chinese,4.0,295
4bYTkiWkI6sCJL2DfokaXw,Mexican,4.5,134
HQ404fe3ndkAprE00uxWLA,Ramen,4.0,1909
OOs2xtMyOXO0dcoTsCoMCQ,Indian,4.0,22
9ruUYAz35q6mgUpxb5zZhg,Mexican,3.5,230
E9DUNswqkV6QcC69G-HCwQ,Korean,3.5,299
Nbi4of7YYzgfQJddNcXgsg,Korean,4.0,83
smIt3VKkrwzl54RJ3PaRsw,Chinese,4.5,45
MvJmCt7i-i48vtDXe5-6rg,Coffee & Tea,4.0,18
vY4xVEzF1CyDg-hWbVhoww,Japanese,4.5,948
OmUaPrZs0u4HzmR2Fl2udw,Chinese,3.0,14
2ln-fgb6xCCmJ_CzhoPI_w,Japanese,4.0,184
qtOSR7WS36sbAQi0ySSuEg,American (New),4.0,396
gSP06A0M972ahIlU3ivy2w,Chicken Shop,5.0,238
1gAEWHyEV4vWL7caADc8Gg,Food Trucks,4.0,49
qJAoMZ773AMxN3ewp8cbQA,Indian,4.5,476
aghfjLzVjZbaQYBK56w6NQ,Japanese,4.5,48
5_brpQQlzoP_72-if0mI4Q,Japanese,4.0,360
KtO3vr9Y2QOcswwif14-vg,Italian,4.0,173
B0fBpezDvj2Bp-8KOlMMRw,Mexican,4.5,474
9GExRMrbl8YMsjWOVvEo1Q,American (Traditional),4.5,16
TO-7oJxDOYbr4gshf1RjcA,American (New),4.0,45
DPiSO_JKl7egO8m47fk-8g,Tex-Mex,3.5,298
-dQiW4xcXrusOjpcw1k7-Q,Chinese,4.0,127
KeV40p3hW9rfdbkxs00V7A,Latin American,4.0,67
Io6EV_7fwYf-B9XDzwK21w,Japanese,4.0,13
DCpLIlaGzsC8mG2077eANw,American (New),4.0,399
MtlvL-SAU6_1gDiRY6MAgw,Mexican,4.5,153
n-yw1FfAnXZzL3Uce7DodQ,Chinese,4.0,271
MWld7GgJ_lxIGaB96YptvQ,American (New),4.0,221
NLdzRDtRB7erpiou8Mp0Ng,Mexican,4.5,24
tHcztJJDsdV6c4puuoJU4w,Indian,4.5,170
_jzryaMh18gc1djnHnWEqw,Chinese,3.5,225
A9dcWNRzGvqLFO5VJuRlcw,Indian,4.5,40
kP2wC0luve3mT5fcdrA3nQ,Chinese,4.0,182
w520vYWEpEYBf90rSr9NVA,Thai,4.0,460
59auIj04Em25KDMdsLgl6A,Italian,3.0,195
JCmyrBoNl2qfZ-f8I5RA3A,Korean,4.0,249
EhtRWTF1Takh_GPSFfgOtg,Bars,4.0,296
yOBDY3fpaTpX4Q5JpmExMg,Mexican,4.0,95
MEA56GnnNCpOL0dE34zoLw,Korean,4.0,136
yCxdQ2cmsL9k7ktP9g5s4w,Italian,4.0,173
6rlEXbdZitMUbLivML56Dw,Chinese,4.0,21
AhVvuzwWQU__CligbY4r0Q,Mexican,4.0,661
AoxdFkE06fQs_ZP0S0VRPw,Southern,4.0,1781
fFmia6sESwXVuwK8MaoCBQ,Sushi Bars,4.0,33
i9YBC0PbpasvvMIBqdwgVQ,Sushi Bars,4.0,106
tC9DRmULoje1qk0dB3EDAQ,Japanese,4.0,62
mnRw8w8Fp7-b13Dmmpm70w,American (Traditional),4.0,484
dVHA1wl9iH3NR2HHvwGezg,Food Trucks,4.5,36
c7i2jeZrc1820blCcCiF5Q,Mexican,4.0,522
QLG2cYwd26JRWzCQQngcXA,Italian,4.5,108
R0VfC3JJ9xy9f6qFVSfebQ,Italian,4.5,294
dJfiXs0BwwkGKl0sXC3dzw,Indian,4.0,33
6tASYtO9zOrXr8-LPnAToQ,Szechuan,4.0,324
FmaBbSr4H2s3Cs0C45AUjA,American (New),4.0,132
Xv5rxZGfOQvhJHhsBLjW-Q,Sandwiches,4.5,4
sBHrFGg2WtTSDnJrwofLmA,Ramen,3.5,196
jGiKIJCVLZHXQDSNnSLPsw,Mexican,4.0,3321
DCneGyZ5H_uxliaMHI0lYg,Indian,5.0,30
hVf31CYionZPWquqKnOsUw,Italian,4.5,216
5aWCTOl2NdhL-HBnU0_aIg,Imported Food,5.0,3
nUpz0YiBsOK7ff9k3vUJ3A,Italian,4.0,1365
axqp3pGJXnTLgq2QrPyDyQ,Japanese,4.5,353
4szMVHmGXodrVGw4Zhev9g,Mexican,4.5,709
EVlbh2riuP_UycjudF0t6g,Italian,4.0,77
kbXpjBSweedxQ1WrlJ5i7Q,Chinese,4.0,500
JorzvbMdxcNL2nsGlSRVAw,Lounges,4.5,44
uo-8TOhlBbyA4V39hW4ZqQ,Indian,4.0,468
O208fmVk2SAghygOIkRFag,Mexican,4.0,78
KfTG6YQnl8S7VCuuhCKjSQ,Chinese,4.5,23
Et2qaUrHsse6VDEKuDxHEw,Coffee & Tea,4.5,289
YU-m4roZJo6srfCQ1XELxw,Chinese,4.5,55
wQ8XK2NJAL2csx_LmZfz4g,Comfort Food,4.5,176
9a3DrZvpYxVs3k_qwlCNSw,Pizza,4.5,1815
Cd9xp84ReJiGMJ65ISgrgA,Mexican,4.0,176
viAWl78HsFFeYsNLiZNoGA,Pan Asian,4.5,76
HrR_2-HUE6cqnoz1zMN9AQ,Pizza,4.5,174
uWfRJ7Nk-m2GYvVtLJYIbQ,Japanese,4.0,146
0p9FhMG7HbjtBuhCVtPWSA,Asian Fusion,3.5,130
1MPX3Hr7rfyFWB9PF8E4sQ,American (New),4.0,352
NUd3cNkjM_Tu-yTdFBk_hQ,Italian,4.0,286
8FUzCm4Q13MJMX7N6ftmQw,Chinese,4.0,224
jOJaJatp88cqnkVo8D8RJg,Japanese,4.0,440
5Tq1vRPvHySDAZ3F0akPuQ,Food Stands,4.5,160
Y3SLXHKrI3iniCd1kUsvCA,Indian,4.5,276
D0RCdjY1Vn8PquPHQTFWmQ,Ethiopian,4.0,84
PSqpxF3f4nvPgQHpjvETjQ,Indian,4.0,928
j2rG5aSC10fsawxNEn6K8g,Indian,4.0,240
mOACq3_17vDI_msYLByU-A,Korean,4.0,441
lqX4Y44HufHN86aKKlZjcQ,Indian,4.5,31
lmtNc4fyPcdDwRY0ZH_-lA,Chinese,4.0,53
enOjG-yGGgm1orBjjW7yyg,Italian,4.5,81
6UyNeDQWiqt4GvVsRU1aEQ,Indian,4.0,99
nijacBMGySzM0sBsYYxUhQ,Indian,4.0,795
7cHFgxf33rmfGavv4fOU1A,Bars,4.0,369
3LWsVfsSmb_Nzbi2YQ-NIA,Indian,4.0,603
dFSc_bBGMXFBaupzJbsojw,Sushi Bars,4.5,73
2rupyFaHGbp6gWDEyitI_A,Korean,4.0,52
TPgT4GpKKwwasZ5ak0qg2g,Mexican,4.0,166
b1okJ5qEPCIHbIgQ1NGyXQ,New Mexican Cuisine,5.0,46
pik4ebdFa0UcUhnNkivFcg,Italian,4.0,742
Dqydd5FMOvCGIN_E2nuOZQ,Indian,4.0,120
Uxm9N6jwmJybOv1NcBbnRw,Japanese,4.0,441
x4Hc_lSTZWrvSMn5xhxDTw,Diners,4.0,158
X-PkyvYRNv3rRpykhq4avQ,Barbeque,4.5,26
pym7c6ZFEtmoH16xN2ApBg,American (Traditional),4.0,762
OLQ1E6BcCpt_VuGmf9uPNw,Korean,4.0,227
WXIer1X3GtLZiAVXX8TV5Q,Tacos,4.0,196
Ndfz34heQ58C0bnIRE5i3g,Chinese,4.0,111
zp20keLllDUlE7xiEJ5BSQ,Mexican,4.0,132
IeS6vIz2Ir60J1CHkl6-PQ,Mexican,4.0,59
XdGUdaqQC2IHs19k79lTsw,Japanese,4.5,214
S2sUj5vsnLt2L6ehGiWAMA,Italian,4.0,129
vQ1IBlGeUiWHpAu67ylQGw,Japanese,3.5,37
bVkjBJlAIwKAj9Aw1KVWjA,Dim Sum,4.0,642
IzRINfSLBr6k_dq1e2WNew,Mexican,4.0,1591
sYxLM37rLmA-CtYkQmZxxg,Indian,4.0,114
S5uRRytEV8tF3tRWZJkfvg,Chinese,4.0,70
7rAgNFundRBtQWw-IaTWzw,Sushi Bars,4.5,54
6fYIlInL937IBuHmocfiBA,Indian,4.0,108
M0i5Fgs9aA2ODygXQNt2Qw,Indian,4.0,122
DZglT5FP5VNDQJU3PuRIHw,Mexican,4.0,531
jcmAvrIq24qTaDNcrLuD1A,Indian,5.0,9
t4W3NhSDHvHmhv8nLeFzdg,Sandwiches,4.5,111
XGnRFo99T8nTpX21CJjC-A,Chinese,4.0,89
pbPhJJ70wrT8fockrFZ13Q,Japanese,4.0,430
goOpupvfJhbzZdQb4vXeWg,American (New),4.0,791
Qxf2f3JlIXtOKtU6_qnKlA,Sushi Bars,4.0,396
uTfyYVbgmv16MMs1wk94eg,Mexican,4.0,307
kdTFcDSl9vAR-btEm1Q2uw,Dim Sum,4.0,2076
XsSgv3vBOyOBXn3Co8EVIg,Korean,4.5,424
CXqby-hgJGYkIf9vs72JSg,Mexican,4.0,53
mn7f7jWGydA0WHTfJVRapQ,Indian,3.5,214
YOzZpBKM64tpQ2NU7iiq-g,Japanese,3.5,249
jy8L1pPYZNWpZ6J_PW3BLA,Pizza,4.0,635
i6-ybHnkb-2sSRDBxKji0A,Mediterranean,4.5,57
gADjT0GBotVBNRWgHyebdg,Chinese,4.0,612
IqyqfQFnBsOIReGrcgaYhA,Japanese,4.0,865
LYgAf_vpMQU6JqBcTXg-Sw,American (New),4.5,529
MGfWFC5c_0ui3zNj1jXqFg,Italian,4.0,417
4F3nRn85JxIqj0lqycrLsg,Indian,4.0,471
5VScRaBdPXNeG6PanGIFPw,Pakistani,4.0,246
S6aVn29BKwfG2Y4fJ3V6qA,Korean,4.0,496
AF6xPqauOjmxKEAKKAiKnA,Chinese,4.0,54
xQZaGOYN4GHqQ911lCjTFA,American (Traditional),4.0,130
kIsceTnG37x23Lsx2TA4_A,Mexican,4.0,544
MusaA_G-Far7Z5y_9Jb9dQ,Italian,3.5,65
gCx7hoi8W9WIaF97p_MP8w,Indian,4.5,47
kXQcRcljIXo8rCDLwLNLSw,Chinese,4.5,63
tIiiq23utFKTs1At2bVD6w,Italian,4.0,235
TAknsiSg1MkOakV9qRDpsw,Chinese,3.5,72
G9LZoNlCfRH941q87_JLIg,Mexican,4.0,277
t5qfe9lOZiMyvHfAqwnAlw,American (New),4.0,501
RO4UL7oQ95Qt4o8L9ATBjQ,Chinese,3.5,7
IsyO4wTJWY9dy-Iq0l1EiA,Barbeque,3.0,124
rFobiHKLRJBJqvDyHaI9WQ,Korean,4.0,1391
w_VXbNYBpaXeGmMXIbRpNw,American (New),4.5,158
owgkvmwgV2EvPrL0xaT6sA,Mexican,4.0,198
_myTPlWa8QRN5eavs-hNPg,Italian,3.5,195
yu1jfaztXmvnIAuU-_ccxQ,Mexican,4.5,108
gsCr5N1wwLF1tbqG0x6OQw,Italian,4.0,197
SAfuIUZMXrOnb3LWyvYjDA,Korean,3.5,266
ha8KJbZOKjd60O7ZNiiRpA,Szechuan,3.5,59
iK0FUjpzLMm0mVVRk0RjZg,Mexican,4.0,247
fLd-Yeit9HgiI9HBXt-tuA,Italian,4.0,495
nI2_CPBcjlsgueILuGSyxg,Barbeque,4.5,279
-Ok-sgRa_mZ2nDRsteVdPw,Chinese,4.5,15
A7BMZxP9KgVVbiyM28sBBg,Chinese,4.0,35
QSASQXo7Lo3aosWVysRJ0w,Bars,4.0,41
GwEHTGQw-ky33fbfCbc-sg,Asian Fusion,4.5,451
tu863GCnSgryx93We4yuvA,American (Traditional),4.0,216
tQJoa66zAJsj58GMzYYSGg,Food Trucks,5.0,59
Vlbg93fi97O5a4OMpDXNlg,Pizza,3.5,103
aIflpZXlmofFGelTlqgGEQ,Indian,3.5,25
tOmK92T_1V-n7KBP0Ips4g,Indian,5.0,59
nfZQTLWZyil7HchleWwXfw,Japanese,4.0,17
bCDi6bD9bCISqFZ3OyDbOg,Mexican,4.0,1118
puPY7gVy7RCz8bK1zkzdoQ,Chinese,4.0,115
E3AlrXu1Y7Kz9W8eMSMdNQ,Chinese,3.5,214
3hmNOmXjsVl2qWDKGTcUEw,Bars,4.0,213
V228LAqalrj5AncgP-29cA,Italian,4.0,110
LEzaRCdhDfO2eM75HZNnUQ,Sushi Bars,4.5,345
5ZpwZiSh2jVSjyO54LsMiw,Indian,4.5,60
59G3my3TLsdtmRYv9vXqOg,Cajun/Creole,5.0,1
St_OHgYAn5czLy0naZwseA,Indian,4.0,234
PP650SbpMnbHB75tJ45yqQ,Japanese,4.5,107
sy85YVw1d56ABqhXF-Y14g,Indian,3.0,24
oqEeGRykaOtPXw7ipV9N3A,Chinese,4.0,76
XDMno4l95AXgYOd0yDtHZA,Indian,4.0,80
43V-HXklehL15N8KbYyrRQ,Chinese,4.0,65
AN9sX6Dh8-QAoJssdyno8A,Pizza,4.0,263
G83WoxmXuoAGCd8OVMKCvA,Mexican,5.0,30
z_NB_FKmO5O41C8h18d_hQ,Indian,4.5,64
-RJ216TTIghZshCkUlD1WQ,Japanese,4.5,265
rCr5f70-izrH_zKQBteewA,American (Traditional),4.0,108
89H1onejr-6lsiG1UzfsYg,Italian,4.0,151
q5HPp961WsjoVDaOmN8SwQ,Italian,4.0,1056
kxX2SOes4o-D3ZQBkiMRfA,Indian,4.5,139
GwIzzIqXqW6bG4nhcaQljQ,Korean,4.0,123
LGZimmjxbfGwBHgPZCx5cQ,Mexican,4.0,289
yRTwMbREScu8YhGaBfD1Bg,Italian,4.0,440
qRAwImvjFb_i7PohpinGyg,Japanese,4.0,493
cY5WZ-iTyCEjOkkz-gjg4Q,Italian,4.0,212
FCt8DTtyHgR50LzD1c-87g,Indian,3.5,232
3DQ2h_AAIEBNHBsES_UvWQ,Japanese,3.5,35
0K8LrQqJbHi5BzcCMv-9TA,Chinese,4.0,85
JYSqEyUZdSrBWx3TffEZ5Q,American (New),4.0,312
X1nCeshAx9MYBScabeUx-Q,Szechuan,4.0,448
LqaMoq7ldSVT_TLIJhb1qA,Korean,3.5,66
1yvZEK-gZrNMigHjjMRmiw,Japanese,4.5,69
AwSifv9HiaKrUWNV1TDGCA,Mexican,4.0,807
Wyv3Q3ajU_hOYDDt3qtZ5A,Chinese,4.0,74
C63D0phh6l9t4B-RrO7qBw,Chinese,4.0,244
6FHhUc7wwxIKVXDY431QcQ,Indian,4.0,128
ZYtgu8IWHoAiO56vvxsiqg,Italian,4.0,231
BKRLsUCryeR1JJtyGVWW_g,Sushi Bars,4.0,702
jmxU6DUjVaSbxxXoA28VWg,Japanese,4.0,29
-CXNZDmRmwkmk-UB3p0t4Q,Italian,4.0,300
-dNzrtdgR9v5kbqxw0ZKoA,Mexican,4.5,38
6S3_kI1djIqXKjmXJ8c6sw,American (New),4.5,232
HWoAN-OCNjnOEgupMoVEMw,Tacos,4.0,104
B--fSz4A7l69QpBkbC3NUg,American (Traditional),4.5,64
ozAm0E5BXmXT-x3FHmlqRw,Indian,4.0,255
lJqjCGiVH4V2VaCwXjiWKQ,Korean,5.0,5
tvITB62sjEqc1OfVbiLQLw,American (New),4.5,120
3YsJCNhI4Vw7OtweFN622w,Chinese,3.5,47
7iY35991NhQ1AShJZCNZgA,Japanese,4.0,1603
ufH3BZ9iFlL3DKgksesuAw,Italian,4.5,171
-ufnww06t7cuLMepVcDOSQ,American (Traditional),4.0,85
BfMBB8D9-82YXQo6HDsoDQ,American (New),4.5,320
L5BrclW6X7cQKhkHYW1JXA,Southern,4.5,65
MN2rfqXapHr9f6r1V9mlPg,Korean,4.0,2
-ZOAH1WtmplaHG5xP5Kijw,Indian,4.5,322
OFEnwG1VDgfa_bgOKPOn3A,Japanese,4.0,675
Q7OkRjnqIJmeZJHCnbnIcA,Sandwiches,4.5,931
G0glQr3Ygr5CGcACepWDSw,Mexican,4.5,83
7gfkgnY6Wrot-GeQvo5h0A,Korean,2.5,131
evLLjnB4yuXtWhWYWb9LpQ,Sushi Bars,4.0,131
YtK9IQwhppQ5DJO8jUgTUg,American (New),4.0,1111
vbq84XqnqjA55JHGOhXxKQ,Italian,4.5,192
REWyMd7KqIgVvZf_T6rnsQ,Sushi Bars,4.0,14
cs-XVZUjIMYq7jJDW0lsgg,Pizza,4.0,86
1LgAyefoqOBRdK0AN0eSGQ,Italian,4.0,264
xAxdrUpIVOvxl0wjp45w6A,Italian,4.0,86
qvHCxKeH9Y99V09yzoksVQ,Cocktail Bars,3.5,134
DrToq9357afdpOyO5w0Y5w,Korean,4.5,1084
JBuVR8F37WKfKkGIJXMH-A,Ramen,3.5,164
Zkwspa4CUX5G4mtZ7opddg,Sushi Bars,4.0,640
sj_g5QoLNQJ8XUjdv2Q_Tw,Indian,4.5,14
dCk9XLBlUI7necyDz2YROQ,Japanese,3.5,59
hQgDxew1afPLAQ_O2GrRbg,Japanese,3.5,87
NXCV2vv1hfren8MSDxypDw,Japanese,4.0,517
L2rcFMJJK7bn9TlSePPOxg,Japanese,4.5,697
zGf5kkYEU01NQ04DRYVPNQ,American (New),4.5,404
n9B5OYIEigqKfEZ6CrFtUQ,Japanese,5.0,13
9Zir6NdvN0W2eIuuHQosnQ,Shanghainese,3.5,196
Yaa51ahTGik2qUkSTe-uIg,Japanese,4.5,30
msnixnl6_MrBIJ4Wxs11Fg,Japanese,4.0,51
jlSQF7lWjE9xq2k3hq8BYQ,Indian,4.0,200
PClZAzUQWJEk3Q8femiUrQ,Indian,5.0,77
WYYdQDjx-DsCanlP0DpImQ,Japanese,4.5,41
AfB-PQ0zM2L-PgtOVlLr2Q,Italian,4.0,250
YFmI-4ohcMPB-vW4qc9Wjg,Sushi Bars,4.0,67
_eICnNf_puHPHC9k95sLJw,Indian,4.5,55
F0qp_8jP3MNHG6uOAdzouQ,Korean,4.0,94
86cu6M5BLyYPRnXB214Smw,Japanese,4.0,119
QVVoIHWggdCxZuZQjllD_Q,Japanese,4.5,831
F9Kkf86CD8y9x6MYroUENQ,Indian,4.5,120
r4Fwdpnvb_TIwArWxjpmIw,Sushi Bars,3.5,255
xYd1aS6A288gH-EJ98yeqg,Barbeque,4.0,51
wwfTFc9B_cKGE0sg-_533A,Ramen,4.5,328
yQEyRdpY7cgvvwl_JDt4pg,Taiwanese,4.5,94
9QifYbaGw27jgDBhXjg1vQ,Italian,4.5,652
5PTZFJ0etDjWN3BvbqNDVg,Vegetarian,4.0,179
g6kUGkuVCZX5-Rr8NgNLsA,Japanese,4.5,176
IXllQQM7LG9NC7uNQ8un1g,Japanese,4.0,177
KutHWQT6Ha5ZRplvZ5mLXg,Japanese,3.5,17
urnTL375jGSNJM2xZFyO_A,American (New),4.5,24
Ls1bEpMJFHOonK51PcWLiw,Bars,4.0,525
5cgTZ5PBbuGP5FIuwGvGkw,Indian,5.0,7
iwXMgCxQD0CVFg1T7y4gng,Chinese,3.0,104
gcTd4l3VIDta1yLBpxmsRQ,Korean,4.0,121
wnjQug5gfet04EZgpq19Rw,American (Traditional),4.5,47
6Dd4kTDiikEB3wQp___0fA,Mexican,4.5,895
pllvqx8yMnLnQVFjj3oYGg,Italian,3.5,149
qxTDCLWxFpyHzhLjQndvxg,Diners,4.0,453
XSdPHFMD4npoSKAih2mcqg,American (New),4.0,391
CDVH1bzSliuxfoOAEhh3Yg,Korean,4.0,173
7olKj3V3_Cvh5ObxxGXqgw,American (New),4.5,374
eNKv6RJbi7htAdsb6a08tA,Specialty Food,4.0,39
e5h1rOxAI8_5JR9-rHGrFw,Indian,4.0,114
NAgnPZvfeM9nt9FGRr5ZSw,Indian,4.5,141
Las9QGKBVaoN5hmZTCdipA,Chinese,4.5,8
YaEwp8emNzySe-d0MKVbOw,Sushi Bars,4.0,102
u21_m6mewRV6pTMn9DCosA,Breakfast & Brunch,4.0,240
AdhRpOpBR_ozMA65aFZYFQ,Chinese,4.0,37
5Mv-44kWbs3kzVZ3pJb19g,Chicken Wings,3.5,114
MlwoQuHxWozRFHeCeF7fZA,American (New),4.0,2322
k7pHsxXB80kl5lfteKBngQ,Food Trucks,4.0,49
uYXDPNRlJjLIwauNY-Wcmg,Mexican,4.5,104
lVSi-ilqM8FzT_HnK7cQ4A,Italian,4.5,373
G_0oXqSp5ihGOuH8qV-F6g,Burgers,5.0,1
lsKv0IDdj3c6Y8bT6taxSA,American (Traditional),4.0,105
FYNrcBd9C_mNipttGxkhhQ,Dim Sum,4.0,355
kFT2RIf7gknFiPeyNx2jjw,Noodles,4.0,281
Xk8rj8Ref5dhqm7CpXLxpw,Bars,4.5,82
XeeTJDWyvj6JSDxGgG4A6A,Italian,4.0,126
K10Bdyt8gtwXNOoj87ZvuQ,American (New),4.0,372
32kPGuT26Vzq_i2GWOgbyw,Japanese,3.5,237
CFyYYb1Ve7k2ioHmym9DYg,Japanese,2.5,128
ltBBYdNzkeKdCNPDAsxwAA,American (New),4.0,866
kMxxF5o3ZdYxVHN9tai9lQ,Indian,4.0,86
RQN0Dj9tKLbzZG8ByY3N2A,American (New),4.5,582
87-K-CMSlZCN0dg76bf3RQ,Italian,4.0,80
d6cm5ns_Hfy83-e3nm3CSg,Italian,4.0,368
P-qUwEQQC2Kv3HX81Ey3gA,Korean,4.0,43
whEvm_hGFOJ5Rere370MAQ,Mexican,4.0,83
16XhBASQigG7d1HaDrrhbQ,Chinese,3.5,22
Ie1dVi6VhYvZWDM0t34C9g,Japanese,4.0,85
zvNFb06CSgBnzBqq4r83RQ,Italian,4.0,102
z6I7nU9vMEAFV3ZFL7dNuQ,Indian,3.0,73
4dxRFb08FB2JNcbtVDSUBw,Chinese,3.5,21
ooAWQE5DYHv3rsXrM0IvOg,Sushi Bars,4.5,454
TQr99VUilu49kdWlBQn0ZQ,Sushi Bars,3.5,83
0oh-tWbIP7Suh4vYQEMbIw,American (New),4.0,225
5s2sT8ux7og5XfK-180r2g,American (New),4.5,727
O0R8TkEE2eWDnp9xOOjHBQ,Italian,4.0,821
tzP7xNT7OokI6JKgtINTlA,Italian,4.5,189
f4aq8FVLr5cm-QuQAFJtiw,Japanese,4.0,39
sTfdF28VF-AOQQ-FWgiBXw,Korean,4.5,74
jRHoD0rBYjoNliPtQegYEw,Indian,4.5,24
CuhiwBC_HGaKdR2BXaWLbw,Vegetarian,4.0,23
1zIcqPUomNr16XKV_W1rVQ,Sushi Bars,4.5,418
bYzhAtkVUldZJg2u6iLAKw,Latin American,4.0,110
pmDn0F43TmeeUtS8XDSLTg,American (Traditional),4.0,253
yFrOuce72KhvW0LpU5FY6A,American (New),4.0,108
G8MHsdIfwYQkRvuboVa5vA,American (Traditional),4.0,142
HaCxoz2-ru578Gk33oxnXA,Food Trucks,4.0,44
trwHwsXOVV-ZmF-MtP98BA,American (New),4.0,633
L_l5xqeb_W54WHWm1zqBoA,Korean,4.5,123
jcykhIgB0cXLjSBkuet4WA,Indian,4.5,314
sV5hv3JmUplQqBsfysBtbQ,Italian,4.0,169
zwTSeM8P6v_O4f-PerJwDg,Chinese,4.0,81
BWd6NAPqPpmDhy6EQXeECA,Burgers,4.0,16
dCwO2S65LZHuPg-WkKVajQ,Italian,4.5,75
uRf_rxR5Zo4KOq6z5xTu-A,Indian,4.0,156
_8NODv7PyTlBppF3O0-N2g,Italian,5.0,123
PfTxA6qVXrME9UxHA1Ye_Q,Specialty Food,4.0,1194
G39HPpa6XsuiPpGWY67gBg,Pubs,4.5,101
